OBJECTID,ANO,CDMUN,NMMUN,NMEST,NMREG,VZHURM3S,VZHRUM3S,VZINDM3S,VZMINM3S,VZTERM3S,VZANIM3S,VZIRRM3S,VZTOTM3S,SHAPE_Length,SHAPE_Area
3598,2020,3529401,Mauá,SP,REGIÃO SUDESTE,1.03190804,0,0.2562051,0,0.10111111,5.873e-05,0,1.38928298,0.492157894236978,0.00547568390097094
3599,2020,3529500,Mendonça,SP,REGIÃO SUDESTE,0.01787953,0.00094422,0.06440037,0,0,0.00662749,0.16282154,0.25267315,0.85903367579327,0.0169649030811607
3600,2020,3529609,Meridiano,SP,REGIÃO SUDESTE,0.00647957,0.00149101,0.29668485,1.2e-07,0,0.01353987,0.01819755,0.33639297,0.838913019333805,0.0198378305437134
3601,2020,3529658,Mesópolis,SP,REGIÃO SUDESTE,0.00359747,0.00044144,0,0,0,0.00443432,0.07095955,0.07943278,0.572325347196607,0.0128457435676435
3602,2020,3529708,Miguelópolis,SP,REGIÃO SUDESTE,0.05427801,0.00136363,7.056e-05,8.238e-05,0,0.005616,1.00816159,1.06957217,2.17302064916667,0.0710328082924466
3603,2020,3529807,Mineiros do Tietê,SP,REGIÃO SUDESTE,0.02759017,0.00084265,0.00257033,0.00010199,0,0.00259489,0.01695744,0.05065746,0.661172032859593,0.0187097603414102
3604,2020,3529906,Miracatu,SP,REGIÃO SUDESTE,0.02716021,0.01284605,0.00092015,0.00039002,0,0.00276851,0,0.04408492,1.99685241902548,0.0890011174857533
3605,2020,3530003,Mira Estrela,SP,REGIÃO SUDESTE,0.00631133,0.00149345,0.00010953,0.00031348,0,0.0175997,0.04076498,0.06659246,0.591552131634271,0.0187110939389312
3606,2020,3530102,Mirandópolis,SP,REGIÃO SUDESTE,0.13521645,0.00370512,0.10997417,0,0,0.04895685,0.36740419,0.66525678,1.79395482911872,0.0798611192317579
3607,2020,3530201,Mirante do Paranapanema,SP,REGIÃO SUDESTE,0.02350043,0.01105029,0.39439719,0,0,0.08938502,0.0681858,0.58651873,1.81304969425391,0.108629186964217
3608,2020,3530300,Mirassol,SP,REGIÃO SUDESTE,0.15267395,0.00150017,0.0153125,4.87e-06,0,0.01457665,0.11156539,0.29563353,0.861472676943569,0.0211112282835591
3609,2020,3530409,Mirassolândia,SP,REGIÃO SUDESTE,0.00834082,0.00134657,0.00085537,0,0,0.0124055,0.00627694,0.0292252,0.575082735107599,0.0143973771557509
3610,2020,3530508,Mococa,SP,REGIÃO SUDESTE,0.14369307,0.0057616,0.26923415,0.00111506,0,0.06239611,1.44484658,1.92704657,2.02583317433098,0.0744838636791886
3611,2020,3530607,Mogi das Cruzes,SP,REGIÃO SUDESTE,1.02495124,0.04697615,0.22252189,0.01854971,0,0.00651535,0.3849332,1.70444754,1.68193225556182,0.063032367933621
3612,2020,3530706,Mogi Guaçu,SP,REGIÃO SUDESTE,0.51538508,0.00854549,0.19022038,0.0040068,4.98954444,0.01479679,1.04737198,6.76987096,2.09210096733903,0.0711433989500568
3613,2020,3530805,Moji Mirim,SP,REGIÃO SUDESTE,0.29188666,0.00719271,0.05772642,0.00097153,0,0.02858159,0.28415252,0.67051143,1.22525227750601,0.0436731762866591
3614,2020,3530904,Mombuca,SP,REGIÃO SUDESTE,0.00701388,0.00056243,0.00535109,2.07e-06,0,0.00637837,0,0.01930783,0.646054860699168,0.0117707696184706
3615,2020,3531001,Monções,SP,REGIÃO SUDESTE,0.00482305,0.00041317,0.05660476,0.00088197,0,0.00358802,0.0038695,0.07018047,0.525333466353628,0.00904711661089067
3616,2020,3531100,Mongaguá,SP,REGIÃO SUDESTE,0.23542536,0.00035563,0.00170025,0.00154763,0,2.06e-05,0.00251585,0.24156532,0.545338623316734,0.0126071115143305
3617,2020,3531209,Monte Alegre do Sul,SP,REGIÃO SUDESTE,0.01416475,0.00418532,0.00125869,0,0,0.00604408,0.02196663,0.04761947,0.616711760200458,0.00969475911184684
3618,2020,3531308,Monte Alto,SP,REGIÃO SUDESTE,0.11303386,0.0021626,0.03141666,0,0,0.00961284,0.33799325,0.49421921,0.953674074637598,0.0301523944960465
3619,2020,3531407,Monte Aprazível,SP,REGIÃO SUDESTE,0.0570398,0.00237476,0.04899825,5.896e-05,0,0.02990086,0.05551596,0.1938886,1.77750217372467,0.0430932439896537
3620,2020,3531506,Monte Azul Paulista,SP,REGIÃO SUDESTE,0.07345673,0.00146288,0.00223267,0,0,0.00570684,0.40132693,0.48418606,0.822639490884456,0.0228720961689322
3621,2020,3531605,Monte Castelo,SP,REGIÃO SUDESTE,0.01312504,0.00093144,0.00160603,1.33e-06,0,0.00857646,0.00784761,0.03208792,0.867240101980942,0.0202371832300694
3622,2020,3531704,Monteiro Lobato,SP,REGIÃO SUDESTE,0.00449231,0.00374949,0.00194523,0.00011986,0,0.00886843,0.00352795,0.02270327,0.989565629895878,0.0292933529523092
3623,2020,3531803,Monte Mor,SP,REGIÃO SUDESTE,0.13924262,0.00358389,0.02406237,0.00044282,0,0.00823383,0.14153647,0.31710201,0.755869595034474,0.0211673452324073
3624,2020,3531902,Morro Agudo,SP,REGIÃO SUDESTE,0.12111134,0.00085531,0.6142063,0,0,0.00647016,0.43564357,1.17828667,1.80257608460241,0.120351029402758
3625,2020,3532009,Morungaba,SP,REGIÃO SUDESTE,0.02536241,0.00201576,0.06484797,9.241e-05,0,0.00705484,0.04202635,0.14139974,0.883088985923271,0.0129155602311547
3626,2020,3532058,Motuca,SP,REGIÃO SUDESTE,0.01326725,0.00136074,0.00178534,6.797e-05,0,0.00077455,0.03226053,0.04951637,0.676243369656275,0.0199351975889206
3627,2020,3532108,Murutinga do Sul,SP,REGIÃO SUDESTE,0.00747801,0.00253668,0.0001072,0,0,0.01933031,0.04836759,0.07781979,0.941786078332906,0.0217900394421312
3628,2020,3532157,Nantes,SP,REGIÃO SUDESTE,0.00810308,0.00035063,0,0,0,0.00703333,0.00592868,0.02141573,0.861622338140534,0.0251314464870083
3629,2020,3532207,Narandiba,SP,REGIÃO SUDESTE,0.0080793,0.00132318,0.08041022,0.00121068,0,0.00591401,0.01857429,0.11551168,1.06743903725345,0.0314355918640685
3630,2020,3532306,Natividade da Serra,SP,REGIÃO SUDESTE,0.0127181,0.00552611,5.448e-05,2.718e-05,0,0.01647954,0.0053972,0.04020261,1.86005025332024,0.0736237948792215
3631,2020,3532405,Nazaré Paulista,SP,REGIÃO SUDESTE,0.05362588,0.00356457,0.0092415,1.871e-05,0,0.00553737,0.00670697,0.078695,1.11773763785666,0.0287783663083805
3632,2020,3532504,Neves Paulista,SP,REGIÃO SUDESTE,0.02246443,0.00096833,0.007951,0,0,0.01175251,0.06014357,0.10327985,0.813569252783525,0.0189514583959917
3633,2020,3532603,Nhandeara,SP,REGIÃO SUDESTE,0.02184028,0.00256122,0.00127744,0,0,0.02087366,0.05001262,0.09656522,1.17416937269887,0.0377758895245856
3634,2020,3532702,Nipoã,SP,REGIÃO SUDESTE,0.01098829,0.00067157,0.00011947,0,0,0.00681285,0,0.01859219,0.534215769357612,0.0119637819844324
3635,2020,3532801,Nova Aliança,SP,REGIÃO SUDESTE,0.01977091,0.00119059,0.01816167,0,0,0.01103054,0.10598062,0.15613433,0.748170705782584,0.0188858117053817
3636,2020,3532827,Nova Campina,SP,REGIÃO SUDESTE,0.01292362,0.00319969,0.00270316,0.0016757,0,0.00157282,0.01077807,0.03285305,1.11831631891467,0.0342451374490803
3637,2020,3532843,Nova Canaã Paulista,SP,REGIÃO SUDESTE,0.00219281,0.00127182,0,0,0,0.01057487,0.14073439,0.15477389,0.488119083449687,0.0107648552608369
3638,2020,3532868,Nova Castilho,SP,REGIÃO SUDESTE,0.00467988,0.00041112,0.00028264,2.36e-06,0,0.01161012,0,0.01698613,0.623285631563012,0.0158946029386186
3639,2020,3532900,Nova Europa,SP,REGIÃO SUDESTE,0.0462567,0.00092442,0.48031843,0,0,0.00069894,0.00557359,0.53377208,0.76884640429232,0.0140022629821089
3640,2020,3533007,Nova Granada,SP,REGIÃO SUDESTE,0.04582824,0.00177029,0.00135942,0,0,0.03320018,0.22219554,0.30435368,1.23748936609643,0.0460495046168142
3641,2020,3533106,Nova Guataporanga,SP,REGIÃO SUDESTE,0.0044399,0.00032998,0,0,0,0.00236808,0.00185702,0.00899498,0.266347481570973,0.00296999448829057
3642,2020,3533205,Nova Independência,SP,REGIÃO SUDESTE,0.01317446,0.00081296,0.19631975,0,0,0.00565796,0.00364011,0.21960524,0.998408042657443,0.0231089117925725
3643,2020,3533254,Novais,SP,REGIÃO SUDESTE,0.01237222,0.00049753,0.00016705,0,0,0.00113364,0.00475126,0.01892171,0.475918317401033,0.0102302262307552
3644,2020,3533304,Nova Luzitânia,SP,REGIÃO SUDESTE,0.00802442,0.00040428,0,0,0,0.00647832,0,0.01490702,0.501449748206382,0.00642787253957365
3645,2020,3533403,Nova Odessa,SP,REGIÃO SUDESTE,0.16310154,0.00101318,0.15786414,0.00104435,0,0.00188656,0.00082927,0.32573904,0.49091405025957,0.00653565046342335
3646,2020,3533502,Novo Horizonte,SP,REGIÃO SUDESTE,0.1017239,0.00330994,0.25067942,0,0,0.01722481,0.29669787,0.66963594,1.63765687902328,0.0811871402504794
3647,2020,3533601,Nuporanga,SP,REGIÃO SUDESTE,0.0198521,0.00061674,0.05631544,0,0,0.00518137,0.28755556,0.36952122,1.00550376277177,0.0301962867467759
3648,2020,3533700,Ocauçu,SP,REGIÃO SUDESTE,0.02123796,0.00075186,0.00107289,0,0,0.01538079,0.09088879,0.12933231,0.871029242165698,0.0263481531199043
3649,2020,3533809,Óleo,SP,REGIÃO SUDESTE,0.00543063,0.00097334,0,0,0,0.00717415,0.0152011,0.02877921,0.670204382443474,0.0174453188445207
3650,2020,3533908,Olímpia,SP,REGIÃO SUDESTE,0.17439464,0.00324282,0.50628729,2.861e-05,0,0.00989642,0.40364703,1.09749682,1.48969181710372,0.0695940865527799
3651,2020,3534005,Onda Verde,SP,REGIÃO SUDESTE,0.00750286,0.00104908,0.21355719,2.22e-06,0,0.00401531,0.03846049,0.26458714,0.65962175444463,0.0209974803844069
3652,2020,3534104,Oriente,SP,REGIÃO SUDESTE,0.0127417,0.00048937,0.00099332,0,0,0.01265739,0.01188655,0.03876832,0.785123224824075,0.0191375032905585
3653,2020,3534203,Orindiúva,SP,REGIÃO SUDESTE,0.01459555,0.00063748,0.34826457,1.771e-05,0,0.00556219,0.00775691,0.37683441,0.911288820986497,0.0214435497498439
3654,2020,3534302,Orlândia,SP,REGIÃO SUDESTE,0.24382074,0.00166429,0.03847411,0,0,0.00420072,0.14334407,0.43150392,0.838700766156261,0.0252970668146206
3655,2020,3534401,Osasco,SP,REGIÃO SUDESTE,1.89301658,0,0.11060557,0,0,0,7.148e-05,2.00369362,0.459694491787745,0.00574315832065523
3656,2020,3534500,Oscar Bressane,SP,REGIÃO SUDESTE,0.00505582,0.00043867,0.00095235,0,0,0.01794022,0.01017742,0.03456447,0.673011754208416,0.0193973379489567
3657,2020,3534609,Osvaldo Cruz,SP,REGIÃO SUDESTE,0.0638561,0.00416474,0.01433192,0,0,0.01819482,0.03991266,0.14046023,1.09543093708227,0.0216837418248265
3658,2020,3534708,Ourinhos,SP,REGIÃO SUDESTE,0.4778874,0.00213376,0.12058146,7.033e-05,0,0.00512481,0.00295752,0.60875528,0.828503158722716,0.0260854219130328
3659,2020,3534757,Ouroeste,SP,REGIÃO SUDESTE,0.02263431,0.00116506,0.16504941,0,0,0.01356173,0.14932952,0.35174004,0.834849234230124,0.0249204235826822
3660,2020,3534807,Ouro Verde,SP,REGIÃO SUDESTE,0.03089063,0.00077842,0.0002045,0,0,0.01135867,0.00279648,0.0460287,0.884737009233224,0.0233267320242642
3661,2020,3534906,Pacaembu,SP,REGIÃO SUDESTE,0.05214656,0.00553174,0.00025727,0,0,0.02350433,0.01041176,0.09185167,1.01755093552882,0.0295029284725059
3662,2020,3535002,Palestina,SP,REGIÃO SUDESTE,0.02590427,0.00255534,0.04803873,0,0,0.02918626,0.18258221,0.28826681,1.86470623728465,0.0601523034109461
3663,2020,3535101,Palmares Paulista,SP,REGIÃO SUDESTE,0.02694468,0.0004038,0.00147755,4.299e-05,0,0.00017909,0.00050724,0.02955535,0.430236491232595,0.0071392393568912
3664,2020,3535200,Palmeira d'Oeste,SP,REGIÃO SUDESTE,0.0181056,0.00249479,0.00027863,0,0,0.03348214,0.28479927,0.33916043,0.924728168613052,0.0276311462875368
3665,2020,3535309,Palmital,SP,REGIÃO SUDESTE,0.06768666,0.00175178,0.02995821,0,0,0.0042525,0.11850911,0.22215827,1.17273483541597,0.048189391626057
3666,2020,3535408,Panorama,SP,REGIÃO SUDESTE,0.04002201,0.00021403,0.00224273,0.00010961,0,0.01160115,0.03098104,0.08517057,0.914958311970115,0.0310483906646583
3667,2020,3535507,Paraguaçu Paulista,SP,REGIÃO SUDESTE,0.09033638,0.00654044,0.14142409,0.00158246,0,0.0240518,0.03046491,0.29440008,1.84331213047908,0.0878513443624105
3668,2020,3535606,Paraibuna,SP,REGIÃO SUDESTE,0.01014655,0.01847732,0.00261411,0.00037637,0,0.02056873,0.0100033,0.06218637,1.71948312807369,0.0715551007378583
3669,2020,3535705,Paraíso,SP,REGIÃO SUDESTE,0.01623121,0.00075042,0.20732056,9.2e-07,0,0.00098734,0.05634563,0.28163607,0.642816833755289,0.0135399266594267
3670,2020,3535804,Paranapanema,SP,REGIÃO SUDESTE,0.03981892,0.00391632,0.00097146,1.3e-06,0,0.02596828,1.75762791,1.82830419,1.55831291762237,0.0900141758005981
3671,2020,3535903,Paranapuã,SP,REGIÃO SUDESTE,0.00838962,0.0004422,0,0,0,0.00518114,0.37974748,0.39376044,0.623716270201619,0.0121305543307156
3672,2020,3536000,Parapuã,SP,REGIÃO SUDESTE,0.02023668,0.0020767,0.22518488,3.251e-05,0,0.02422312,0.04059539,0.31234928,0.979923458092235,0.0319501704627714
3673,2020,3536109,Pardinho,SP,REGIÃO SUDESTE,0.0153832,0.00148091,0.00466677,0,0,0.01148898,0.07776999,0.11078986,0.881679599488421,0.0185004478700554
3674,2020,3536208,Pariquera-Açu,SP,REGIÃO SUDESTE,0.03062921,0.00824427,0.00103008,0,0,0.00376842,0.01253243,0.05620441,0.974923383110089,0.0320493096077001
3675,2020,3536257,Parisi,SP,REGIÃO SUDESTE,0.00635143,0.00049253,5.553e-05,0,0,0.00925081,0.06659359,0.08274389,0.480264036000733,0.00730825944657696
3676,2020,3536307,Patrocínio Paulista,SP,REGIÃO SUDESTE,0.03110145,0.00303738,0.21950618,3.46e-05,0,0.02238722,0.10245201,0.37851884,1.97147710709743,0.0522697141011056
3677,2020,3536406,Paulicéia,SP,REGIÃO SUDESTE,0.01343445,0.00114653,0.14062158,1.8e-05,0,0.00845682,0.01237374,0.1760511,1.15252091018536,0.0324946868939845
3678,2020,3536505,Paulínia,SP,REGIÃO SUDESTE,0.31725569,5.43e-06,0.41879892,0.00302275,0.0266675,0.00030665,0.04383759,0.80989452,0.650917840624882,0.0121959189150374
3679,2020,3536570,Paulistânia,SP,REGIÃO SUDESTE,0.00307597,0.00061144,1.374e-05,0,0,0.0067176,0.00212688,0.01254562,0.880302492315826,0.0225353977060559
3680,2020,3536604,Paulo de Faria,SP,REGIÃO SUDESTE,0.01861387,0.0010322,0.0013544,0.00025982,0,0.01826735,0.27930498,0.31883262,1.49263039287221,0.063755257848662
3681,2020,3536703,Pederneiras,SP,REGIÃO SUDESTE,0.10793006,0.00479402,0.02559718,0.00090936,0,0.01683623,0.15554066,0.3116075,1.42493197963261,0.0638893743505894
3682,2020,3536802,Pedra Bela,SP,REGIÃO SUDESTE,0.00413862,0.00602554,0.00195074,0,0,0.01002258,0.02493858,0.04707606,0.67465826812401,0.0139452952513616
3683,2020,3536901,Pedranópolis,SP,REGIÃO SUDESTE,0.00371725,0.0012865,8.821e-05,0,0,0.02087094,0.23030856,0.25627146,0.89279487720882,0.0224884696852599
3684,2020,3537008,Pedregulho,SP,REGIÃO SUDESTE,0.02568992,0.0061115,0.00976818,2.656e-05,0,0.02251627,2.19040722,2.25451965,1.9925730166572,0.0615904939307702
3685,2020,3537107,Pedreira,SP,REGIÃO SUDESTE,0.1557345,0.00014576,0.0275129,0.00018772,0,0.01046048,0,0.19404137,0.601768125765871,0.00954762987112854
3686,2020,3537156,Pedrinhas Paulista,SP,REGIÃO SUDESTE,0.00634891,0.00055405,0.00034503,0,0,0.00105904,0.02234709,0.03065412,0.620309332014417,0.0134152595132664
3687,2020,3537206,Pedro de Toledo,SP,REGIÃO SUDESTE,0.02708684,0.00478739,0,3.501e-05,0,0.00120581,0.00302564,0.03614068,1.65780772144169,0.0595640932515199
3688,2020,3537305,Penápolis,SP,REGIÃO SUDESTE,0.17882558,0.00230677,0.08234695,0.00010434,0,0.01663091,0.05358662,0.33380116,1.59218746253614,0.0619161603411232
3689,2020,3537404,Pereira Barreto,SP,REGIÃO SUDESTE,0.09220437,0.00235201,0.32699297,5.188e-05,0,0.02514089,0.89923926,1.34598138,1.99101890661933,0.0848585735501303
3690,2020,3537503,Pereiras,SP,REGIÃO SUDESTE,0.01686449,0.0042151,0.029884,0.0005955,0,0.02654286,0,0.07810195,0.869193831977667,0.0196824536836785
3691,2020,3537602,Peruíbe,SP,REGIÃO SUDESTE,0.26843508,0.00057919,0.00094715,0.00011484,0,0.00068975,0,0.27076601,1.29525070280212,0.0288231830727377
3692,2020,3537701,Piacatu,SP,REGIÃO SUDESTE,0.01124807,0.0006826,0.00552194,0,0,0.01281001,0.01564172,0.04590433,0.918210037379792,0.0202624521442756
3693,2020,3537800,Piedade,SP,REGIÃO SUDESTE,0.06784424,0.04213686,0.01284187,0.0005108,0,0.00859604,0.52547813,0.65740795,1.59688155508158,0.0661647836530789
3694,2020,3537909,Pilar do Sul,SP,REGIÃO SUDESTE,0.05414105,0.00670256,0.00299601,7.573e-05,0,0.01226722,0.3487074,0.42488998,1.40560205670272,0.0603720553926706
3695,2020,3538006,Pindamonhangaba,SP,REGIÃO SUDESTE,0.39243084,0.00546993,0.17924419,0.00474954,0,0.04145869,0.2089468,0.8323,1.55378234578738,0.0642302123033137
3696,2020,3538105,Pindorama,SP,REGIÃO SUDESTE,0.05425532,0.00085124,0.00262799,0,0,0.00272439,0.06963978,0.1300987,0.742755137181459,0.016078148285394
3697,2020,3538204,Pinhalzinho,SP,REGIÃO SUDESTE,0.01506571,0.0109806,0.00456238,0.00032895,0,0.01144004,0.06843178,0.11080946,0.626733606902501,0.013588746860356
3698,2020,3538303,Piquerobi,SP,REGIÃO SUDESTE,0.00622579,0.00102226,0.00095556,0,0,0.04005707,0.01685429,0.06511497,1.46770976938609,0.0421617865091176
3699,2020,3538501,Piquete,SP,REGIÃO SUDESTE,0.06030961,0.00121531,0.00303357,0,0,0.00778766,0,0.07234615,0.706768455995285,0.015455674531587
3700,2020,3538600,Piracaia,SP,REGIÃO SUDESTE,0.07717919,0,0.00867832,0.00014244,0,0.01334373,0.03098425,0.13032794,1.24624648767628,0.0339679172040475
3701,2020,3538709,Piracicaba,SP,REGIÃO SUDESTE,1.78618393,0.00728727,0.7306805,0.00284055,0,0.04395704,0.07715943,2.64810871,2.58476778272901,0.121174991650261
3702,2020,3538808,Piraju,SP,REGIÃO SUDESTE,0.07013357,0.00344817,0.00452291,0.00101913,0,0.01627181,0.30039164,0.39578723,1.4845316858353,0.0444951065192563
3703,2020,3538907,Pirajuí,SP,REGIÃO SUDESTE,0.05794867,0.00667158,0.00146891,0,0,0.03057959,0.40554838,0.50221713,2.43613292193411,0.0720605345382332
3704,2020,3539004,Pirangi,SP,REGIÃO SUDESTE,0.02815535,0.00132418,0.01800466,0,0,0.00256016,0.17696784,0.22701218,0.697879701968241,0.018728691498307
3705,2020,3539103,Pirapora do Bom Jesus,SP,REGIÃO SUDESTE,0.05288556,0,0.01385255,0.00055618,0,0,0,0.06729429,0.576920697963603,0.00958437255245947
3706,2020,3539202,Pirapozinho,SP,REGIÃO SUDESTE,0.05822408,0.00155548,0.03672122,0,0,0.01621363,0.06025238,0.17296679,2.00865864345778,0.0419433558524796
3707,2020,3539301,Pirassununga,SP,REGIÃO SUDESTE,0.26191894,0.00737148,0.19952613,3.067e-05,0,0.00829318,0.18187013,0.65901052,1.55383923935736,0.0635894611617947
3708,2020,3539400,Piratininga,SP,REGIÃO SUDESTE,0.02803031,0.00243957,0.00213752,1.747e-05,0,0.020483,0.05288729,0.10599517,0.842982221431251,0.0352976136806123
3709,2020,3539509,Pitangueiras,SP,REGIÃO SUDESTE,0.15925467,0.00136176,0.671082,0,0,0.00589944,0.07493865,0.91253653,1.04319815914831,0.037411577682086
3710,2020,3539608,Planalto,SP,REGIÃO SUDESTE,0.01211442,0.00080904,0.06253582,0,0,0.00530939,0.00163877,0.08240743,0.900377982938679,0.0252014971371319
3711,2020,3539707,Platina,SP,REGIÃO SUDESTE,0.00679898,0.0008447,0.01532694,0,0,0.00823692,0.128359,0.15956653,0.883418780880936,0.0287003321612072
3712,2020,3539806,Poá,SP,REGIÃO SUDESTE,0.23109673,0.00269953,0.07332285,0.00023194,0,3.786e-05,0,0.30738891,0.21481300342016,0.00152640666440449
3713,2020,3539905,Poloni,SP,REGIÃO SUDESTE,0.01211123,0.00097065,0.00958931,0,0,0.01024725,0.00043411,0.03335256,0.531530381011201,0.011582160376709
3714,2020,3540002,Pompéia,SP,REGIÃO SUDESTE,0.05293229,0.00192738,0.01667328,0,0,0.04146178,0.02505454,0.13804927,1.6593470379181,0.0685850798250809
3715,2020,3540101,Pongaí,SP,REGIÃO SUDESTE,0.00717374,0.00058078,0.00014153,1.43e-06,0,0.01062619,0.0020453,0.02056897,0.653150757532176,0.0160038213702473
3716,2020,3540200,Pontal,SP,REGIÃO SUDESTE,0.16826979,0.00065125,0.89434408,0,0,0.00062292,0,1.06388805,0.897389631888673,0.0309507754472534
3717,2020,3540259,Pontalinda,SP,REGIÃO SUDESTE,0.00834641,0.00077417,0.00015666,0,0,0.01255519,0.07796071,0.09979314,0.697918699051681,0.0181949360324365
3718,2020,3540309,Pontes Gestal,SP,REGIÃO SUDESTE,0.00573874,0.00038526,0.10501829,0,0,0.00610116,0.08437844,0.2016219,0.804742664843279,0.0187844562191265
3719,2020,3540408,Populina,SP,REGIÃO SUDESTE,0.00775871,0.00092927,0,5.69e-05,0,0.01300002,0.14299831,0.16474322,0.858200108787038,0.0272567552590932
3720,2020,3540507,Porangaba,SP,REGIÃO SUDESTE,0.01548414,0.00753918,0.00131368,0,0,0.03762648,0,0.06196348,0.831243771328836,0.0234306056867377
3721,2020,3540606,Porto Feliz,SP,REGIÃO SUDESTE,0.0960555,0.0096349,0.05451695,0.00295038,0,0.0277382,0.06345967,0.25435559,1.26483193950431,0.0491151357552471
3722,2020,3540705,Porto Ferreira,SP,REGIÃO SUDESTE,0.14731293,0.00061412,0.0556477,0.00042319,0,0.00227765,0.24875823,0.45503382,0.782221158169421,0.021395528290388
3723,2020,3540754,Potim,SP,REGIÃO SUDESTE,0.05154009,0.00874786,0.00984206,5.873e-05,0,0.00608414,0.04499804,0.12127092,0.457655706140656,0.00391167860679152
3724,2020,3540804,Potirendaba,SP,REGIÃO SUDESTE,0.03046949,0.00185517,0.26672077,0.00163259,0,0.03247358,0.03593833,0.36908993,0.910305251669595,0.029757350385192
3725,2020,3540853,Pracinha,SP,REGIÃO SUDESTE,0.00341884,0.00314845,0.00014757,0,0,0.00457446,0.00112147,0.01241079,0.433256226155475,0.00548977903307708
3726,2020,3540903,Pradópolis,SP,REGIÃO SUDESTE,0.0632864,0.00210904,0.86472209,5.03e-06,0,0.00063305,0.01901067,0.94976629,0.620222601250859,0.0145738867748335
3727,2020,3541000,Praia Grande,SP,REGIÃO SUDESTE,1.15193907,0,0.0074996,1.108e-05,0,0,0,1.15944975,0.764160475764402,0.0130508871506371
3728,2020,3541059,Pratânia,SP,REGIÃO SUDESTE,0.00915795,0.00144323,0.00206214,0.00012844,0,0.00563574,0.03055653,0.04898403,0.747285025556554,0.015402072747988
3729,2020,3541109,Presidente Alves,SP,REGIÃO SUDESTE,0.00730865,0.00069243,0.01155074,0,0,0.01999033,0.00450448,0.04404663,1.04054687696995,0.0251374819100849
3730,2020,3541208,Presidente Bernardes,SP,REGIÃO SUDESTE,0.02521982,0.00328845,6.816e-05,0,0,0.07074567,0.0691613,0.16848341,2.08355799052161,0.0655497746970862
3731,2020,3541307,Presidente Epitácio,SP,REGIÃO SUDESTE,0.09224733,0.00383843,0.00377118,0.00100649,0,0.06091161,0.06905039,0.23082543,2.34227447550059,0.110149220775874
3732,2020,3541406,Presidente Prudente,SP,REGIÃO SUDESTE,0.57419676,0.00662158,0.58144009,0.00028322,0,0.03652623,0.03451551,1.23358338,1.63571709798582,0.0492179508654406
3733,2020,3541505,Presidente Venceslau,SP,REGIÃO SUDESTE,0.08339197,0.00127999,0.00298764,0,0,0.06045215,0.11007441,0.25818615,1.66003779567927,0.0660883572797136
