OBJECTID,ANO,CDMUN,NMMUN,NMEST,NMREG,VZHURM3S,VZHRUM3S,VZINDM3S,VZMINM3S,VZTERM3S,VZANIM3S,VZIRRM3S,VZTOTM3S,SHAPE_Length,SHAPE_Area
1075,1980,2705101,Matriz de Camaragibe,AL,REGIÃO NORDESTE,0.01231307,0.00584157,0.01298869,0,0,0.00093023,0.00237568,0.03444923,0.856656283736471,0.0270989134194736
1076,1980,2705200,Messias,AL,REGIÃO NORDESTE,0.00518378,0.00399261,0.00239202,0,0,0.00074012,0.02691357,0.0392221,0.439918121859588,0.00927583896734657
1077,1980,2705309,Minador do Negrão,AL,REGIÃO NORDESTE,0.00257668,0.00524824,0.00015263,0,0,0.01202591,0,0.02000347,0.530076172660111,0.0166086787042949
1078,1980,2705408,Monteirópolis,AL,REGIÃO NORDESTE,0.00370959,0.00312764,0.00052795,0,0,0.00490979,6.33e-06,0.0122813,0.357945410536483,0.00700840108061071
1079,1980,2705507,Murici,AL,REGIÃO NORDESTE,0.02570833,0.01315619,0.03251937,0,0,0.00522128,0.07151143,0.1481166,0.970942206498638,0.0349197491488478
1080,1980,2705606,Novo Lino,AL,REGIÃO NORDESTE,0.00788969,0.00872303,0.00036815,0,0,0.00214979,0.00286887,0.02199953,0.598522909880326,0.0152781413777455
1081,1980,2705705,Olho d'Água das Flores,AL,REGIÃO NORDESTE,0.01520001,0.00650493,0.00066487,0,0,0.0067801,0,0.02914991,0.686346467374692,0.0150516758564391
1082,1980,2705804,Olho d'Água do Casado,AL,REGIÃO NORDESTE,0.00201983,0.00175648,0,0,0,0.0040516,0,0.00782791,0.771338128359712,0.0265491291119962
1083,1980,2705903,Olho d'Água Grande,AL,REGIÃO NORDESTE,0.00104494,0.00314242,0,0,0,0.00780287,0,0.01199023,0.441150884250186,0.00981889663485221
1084,1980,2706000,Olivença,AL,REGIÃO NORDESTE,0.00198752,0.00685221,0.00051003,0,0,0.00808408,0,0.01743384,0.517733000232454,0.0142682647810107
1085,1980,2706109,Ouro Branco,AL,REGIÃO NORDESTE,0.00407619,0.00501748,0.00014296,0,0,0.00578814,0,0.01502476,0.584323542755568,0.0167716091483842
1086,1980,2706208,Palestina,AL,REGIÃO NORDESTE,0.00340218,0.0008972,0.00058068,0,0,0.00149483,0,0.00637489,0.359632481173834,0.0040011988216892
1087,1980,2706307,Palmeira dos Índios,AL,REGIÃO NORDESTE,0.045514,0.02557512,0.0129692,0.00052303,0,0.03655045,0.00218239,0.12331418,1.1866502936104,0.053143241177123
1088,1980,2706406,Pão de Açúcar,AL,REGIÃO NORDESTE,0.01284661,0.00887745,0.00170265,0,0,0.01257678,0.1337874,0.16979089,1.35360150708786,0.0545577717320119
1089,1980,2706505,Passo de Camaragibe,AL,REGIÃO NORDESTE,0.0106137,0.00569903,0.00100563,0,0,0.00267968,0.00119471,0.02119275,0.517145144714075,0.0153903538151243
1090,1980,2706604,Paulo Jacinto,AL,REGIÃO NORDESTE,0.01373076,0.0030384,8.191e-05,0,0,0.00746274,0.01343443,0.03774823,0.532726541343311,0.00888927857787436
1091,1980,2706703,Penedo,AL,REGIÃO NORDESTE,0.03228627,0.00779025,0.01715247,0,0,0.0054178,0.00559836,0.06824514,1.30286349259516,0.0568696356764227
1092,1980,2706802,Piaçabuçu,AL,REGIÃO NORDESTE,0.01194179,0.00450272,0.00260014,0,0,0.00201635,0.2522064,0.2732674,0.690967783260804,0.0201896751066233
1093,1980,2706901,Pilar,AL,REGIÃO NORDESTE,0.0458397,0.00742332,0.04433556,0.00052303,0,0.00346471,0,0.10158631,0.790296819870498,0.0184663330146693
1094,1980,2707008,Pindoba,AL,REGIÃO NORDESTE,0.0031801,0.00326889,0,0,0,0.00539077,0.00030426,0.01214403,0.391407177133357,0.00693958214821569
1095,1980,2707107,Piranhas,AL,REGIÃO NORDESTE,0.00237875,0.00385699,0,0,0,0.00523117,0,0.0114669,0.952817564527042,0.0334897839089073
1096,1980,2707206,Poço das Trincheiras,AL,REGIÃO NORDESTE,0.0020383,0.00798691,0.00016367,0,0,0.0085851,3.312e-05,0.0188071,0.934104861612277,0.0248779917689066
1097,1980,2707305,Porto Calvo,AL,REGIÃO NORDESTE,0.0173528,0.00975105,0.03252001,0,0,0.00362961,0.00745614,0.07070961,0.908540190212637,0.0212018983776737
1098,1980,2707404,Porto de Pedras,AL,REGIÃO NORDESTE,0.00541224,0.00498524,7.148e-05,0,0,0.00124907,0.00039078,0.01210881,0.713345774452204,0.0219177899440403
1099,1980,2707503,Porto Real do Colégio,AL,REGIÃO NORDESTE,0.01040573,0.0081335,0.00016229,0,0,0.00771419,0.09429648,0.12071219,0.853178864093949,0.0195761835405487
1100,1980,2707602,Quebrangulo,AL,REGIÃO NORDESTE,0.00814899,0.0063462,0.00098596,0,0,0.02059203,0.0273936,0.06346678,0.81970152174987,0.0263501199634465
1101,1980,2707701,Rio Largo,AL,REGIÃO NORDESTE,0.07224508,0.01629218,0.11974852,0.00089676,0,0.00144451,0.00830279,0.21892984,0.695742913976368,0.0254352521188542
1102,1980,2707800,Roteiro,AL,REGIÃO NORDESTE,0.00724626,0.00214971,0.00309285,0,0,9.09e-06,0,0.01249791,0.463667017058684,0.0106673230908251
1103,1980,2707909,Santa Luzia do Norte,AL,REGIÃO NORDESTE,0.00389635,0.00062799,0.00278397,0,0,0.00013906,0.00019883,0.00764621,0.212272818345523,0.00238294441141656
1104,1980,2708006,Santana do Ipanema,AL,REGIÃO NORDESTE,0.04088483,0.02021201,0.00309348,0,0,0.02726246,0,0.09145278,1.55113142549056,0.0655643186511872
1105,1980,2708105,Santana do Mundaú,AL,REGIÃO NORDESTE,0.02106183,0.00773615,0.00094981,0,0,0.00833594,0.00684384,0.04492758,0.676827254175468,0.0184828831963592
1106,1980,2708204,São Brás,AL,REGIÃO NORDESTE,0.00443558,0.00363226,0.00069397,0,0,0.00388441,0.08831978,0.100966,0.483813429958262,0.0114376327751516
1107,1980,2708303,São José da Laje,AL,REGIÃO NORDESTE,0.02175894,0.01129477,0.02047587,0,0,0.00414962,0.00932572,0.06700491,0.702898481017673,0.0222795378702933
1108,1980,2708402,São José da Tapera,AL,REGIÃO NORDESTE,0.00779413,0.0172333,0.0010224,0,0,0.01412603,6.83e-05,0.04024415,0.973458675093348,0.0428371766895804
1109,1980,2708501,São Luís do Quitunde,AL,REGIÃO NORDESTE,0.01933412,0.01423387,0.08282806,0,0,0.00317772,2.822e-05,0.119602,0.848831891146168,0.0332889502079905
1110,1980,2708600,São Miguel dos Campos,AL,REGIÃO NORDESTE,0.03639273,0.01793234,0.13143127,0.00052399,0,0.00366395,0.00019301,0.1901373,1.53571358463664,0.0540283327551685
1111,1980,2708709,São Miguel dos Milagres,AL,REGIÃO NORDESTE,0.00285684,0.00310681,0,0,0,0.00044545,0,0.0064091,0.330512601070047,0.00525067075616806
1112,1980,2708808,São Sebastião,AL,REGIÃO NORDESTE,0.00560374,0.01396374,2.676e-05,0,0,0.00589344,0.00015545,0.02564313,0.81233135096127,0.0252903723584193
1113,1980,2708907,Satuba,AL,REGIÃO NORDESTE,0.00761393,0.00233178,0.00747978,5.174e-05,0,0.00089065,0.0006831,0.01905097,0.295876645831732,0.00344433281533925
1114,1980,2709004,Tanque d'Arca,AL,REGIÃO NORDESTE,0.00366625,0.0048242,8.256e-05,0,0,0.00455975,0.00098382,0.01411658,0.611767460389912,0.0127626174906505
1115,1980,2709103,Taquarana,AL,REGIÃO NORDESTE,0.00336352,0.00880764,7.712e-05,0,0,0.00530037,0.00018057,0.01772922,0.569502510806549,0.0138633747790897
1116,1980,2709202,Traipu,AL,REGIÃO NORDESTE,0.00598105,0.01103786,0.00040067,0,0,0.01415479,0.00533535,0.03690973,1.21242263537287,0.0575881983714793
1117,1980,2709301,União dos Palmares,AL,REGIÃO NORDESTE,0.05437171,0.02460122,0.02903957,0,0,0.01475291,0.05564969,0.17841511,0.89391880979043,0.0351421510272056
1118,1980,2709400,Viçosa,AL,REGIÃO NORDESTE,0.06325316,0.01166986,0.00201154,0,0,0.0210815,0.00560705,0.10362311,0.842415476279786,0.0265828775083272
1119,1980,2800100,Amparo de São Francisco,SE,REGIÃO NORDESTE,0.00294199,0.00089586,7.148e-05,0,0,0.00247589,0.05194261,0.05832783,0.285468517733206,0.00330590566669148
1120,1980,2800209,Aquidabã,SE,REGIÃO NORDESTE,0.01409397,0.01256481,0.00068953,0,0,0.0247003,9.176e-05,0.05214038,0.864579140861812,0.0305396433971152
1121,1980,2800308,Aracaju,SE,REGIÃO NORDESTE,0.66537485,0.00599894,0.29820029,0.00052907,0,0.00214512,6.5e-07,0.97224892,0.741666263420959,0.0148923541157414
1122,1980,2800407,Arauá,SE,REGIÃO NORDESTE,0.00441409,0.00750063,0.00319852,0,0,0.01062028,1.464e-05,0.02574816,0.628126941664192,0.015935352632101
1123,1980,2800506,Areia Branca,SE,REGIÃO NORDESTE,0.00238222,0.00574187,0.00098222,0,0,0.00203786,0.02298872,0.03413289,0.457269236521561,0.0106700180207862
1124,1980,2800605,Barra dos Coqueiros,SE,REGIÃO NORDESTE,0.01523759,0.00280756,0.00061777,1.212e-05,0,0.00043015,0,0.01910519,0.672572664792981,0.00744322141150534
1125,1980,2800670,Boquim,SE,REGIÃO NORDESTE,0.02336121,0.01086748,0.00310855,0,0,0.01059652,0.00717248,0.05510624,0.707345444355905,0.0177526886611321
1126,1980,2800704,Brejo Grande,SE,REGIÃO NORDESTE,0.00440866,0.00473951,0.00032782,1.212e-05,0,0.00357165,0.44134535,0.4544051,0.540918490721431,0.0122274311649384
1127,1980,2801009,Campo do Brito,SE,REGIÃO NORDESTE,0.00531184,0.01061302,0.00027256,0,0,0.00820397,0,0.02440139,0.712672534300376,0.0165199942371877
1128,1980,2801108,Canhoba,SE,REGIÃO NORDESTE,0.00371041,0.00326432,0,0,0,0.00923922,0.10201685,0.1182308,0.705725766111942,0.0135535944998809
1129,1980,2801207,Canindé de São Francisco,SE,REGIÃO NORDESTE,0.00120919,0.00658987,7.148e-05,0,0,0.00991162,0,0.01778216,1.53345833895083,0.0742817736268883
1130,1980,2801306,Capela,SE,REGIÃO NORDESTE,0.01858514,0.01574711,0.05383965,0,0,0.02080796,0.08767126,0.19665112,0.958743038631316,0.035503649268207
1131,1980,2801405,Carira,SE,REGIÃO NORDESTE,0.00993995,0.01247786,0.00264847,0,0,0.02665943,1.221e-05,0.05173793,1.09732309699803,0.0522465775543074
1132,1980,2801504,Carmópolis,SE,REGIÃO NORDESTE,0.0033316,0.00163158,0.00116116,0,0,0.00221267,0.00153603,0.00987304,0.270697624537498,0.00327796944620186
1133,1980,2801603,Cedro de São João,SE,REGIÃO NORDESTE,0.01014966,0.00176384,0.00077587,0,0,0.00661395,0.02146384,0.04076716,0.331071701138017,0.00594256728360949
1134,1980,2801702,Cristinápolis,SE,REGIÃO NORDESTE,0.0049219,0.00467139,0.00017736,0,0,0.00844887,0.00091589,0.0191354,0.729223225985386,0.0207844443091255
1135,1980,2801900,Cumbe,SE,REGIÃO NORDESTE,0.00443108,0.00221779,3.127e-05,0,0,0.00773813,0,0.01441827,0.660489744696487,0.0108491214517105
1136,1980,2802007,Divina Pastora,SE,REGIÃO NORDESTE,0.00207274,0.00118649,0.00022335,0,0,0.00533326,0.00010378,0.00891961,0.549031262704943,0.00762471025392712
1137,1980,2802106,Estância,SE,REGIÃO NORDESTE,0.09217231,0.00998324,0.05673873,1.212e-05,0,0.01156708,9.63e-06,0.17048311,1.27263790331572,0.0537309539625224
1138,1980,2802205,Feira Nova,SE,REGIÃO NORDESTE,0.00487074,0.00330001,0.00078554,0,0,0.01435403,2.91e-06,0.02331323,0.630161526988499,0.0155013883383666
1139,1980,2802304,Frei Paulo,SE,REGIÃO NORDESTE,0.0075681,0.00675219,0.00090908,0,0,0.01997047,0,0.03519984,0.778747750802221,0.0334550508667034
1140,1980,2802403,Gararu,SE,REGIÃO NORDESTE,0.00533581,0.01064108,0.00064181,0,0,0.02225301,0.15837785,0.19724957,1.59652311608491,0.0524839028275874
1141,1980,2802502,General Maynard,SE,REGIÃO NORDESTE,0.00349384,0.00078771,0,0.00017659,0,0.00128997,0.00442176,0.01016987,0.227186176005812,0.00146525288990492
1142,1980,2802601,Gracho Cardoso,SE,REGIÃO NORDESTE,0.0059029,0.00497914,0.00095584,0,0,0.01434946,1.46e-06,0.02618881,0.759791300385951,0.0194325772889203
1143,1980,2802700,Ilha das Flores,SE,REGIÃO NORDESTE,0.00620203,0.00448739,0.00026288,0,0,0.00066459,0.16699603,0.17861291,0.399226684232077,0.00478929336820795
1144,1980,2802809,Indiaroba,SE,REGIÃO NORDESTE,0.00361568,0.00589345,0.00055619,0,0,0.004223,9.563e-05,0.01438393,0.796793730793763,0.0255843953763161
1145,1980,2802908,Itabaiana,SE,REGIÃO NORDESTE,0.05891554,0.03041551,0.01290868,1.91e-06,0,0.01460835,0.05003653,0.16688652,0.813156893523529,0.0277569213454243
1146,1980,2803005,Itabaianinha,SE,REGIÃO NORDESTE,0.01251328,0.02193321,0.01996397,0,0,0.02943728,6.963e-05,0.08391736,0.901429039386209,0.0394669342316277
1147,1980,2803104,Itabi,SE,REGIÃO NORDESTE,0.00848124,0.0031074,0.00053702,0,0,0.00924571,7.468e-05,0.02144606,0.634469520484414,0.016611809859037
1148,1980,2803203,Itaporanga d'Ajuda,SE,REGIÃO NORDESTE,0.01278828,0.01367412,0.00187213,1.261e-05,0,0.00848932,0.02284493,0.0596814,1.33082244916104,0.0625272072532509
1149,1980,2803302,Japaratuba,SE,REGIÃO NORDESTE,0.00769082,0.00703026,0.00134747,3.977e-05,0,0.01217556,0.01706737,0.04535125,0.840136759634643,0.0307204720047116
1150,1980,2803401,Japoatã,SE,REGIÃO NORDESTE,0.0041096,0.00604454,0.00016693,8.938e-05,0,0.01079205,0.00027468,0.02147719,0.86724605645233,0.0327532829670049
1151,1980,2803500,Lagarto,SE,REGIÃO NORDESTE,0.04115205,0.04504475,0.01251716,1.486e-05,0,0.05035366,0.00048967,0.14957216,1.58080451514574,0.0791917633701492
1152,1980,2803609,Laranjeiras,SE,REGIÃO NORDESTE,0.01476391,0.00772201,0.04707846,0.00045564,0,0.00609776,0.17512204,0.25123982,0.622647725148911,0.0134695552380273
1153,1980,2803708,Macambira,SE,REGIÃO NORDESTE,0.00171452,0.00412107,0.00010829,0,0,0.00642907,0,0.01237295,0.538501681423058,0.0113953457414689
1154,1980,2803807,Malhada dos Bois,SE,REGIÃO NORDESTE,0.00184762,0.0016142,0.00015404,0,0,0.00397432,1.686e-05,0.00760704,0.319928421636795,0.0048875075043052
1155,1980,2803906,Malhador,SE,REGIÃO NORDESTE,0.00484023,0.0064871,0.00086708,0,0,0.00292374,0.00037119,0.01548934,0.450187680415363,0.00842234733179209
1156,1980,2804003,Maruim,SE,REGIÃO NORDESTE,0.02612222,0.0033547,0.00270077,0.00018871,0,0.00497608,0.02159633,0.05893882,0.40236599837311,0.00786035572950726
1157,1980,2804102,Moita Bonita,SE,REGIÃO NORDESTE,0.00253542,0.0085862,0.00107062,0,0,0.00454744,0.00065884,0.01739853,0.463115745509522,0.00788738434570108
1158,1980,2804201,Monte Alegre de Sergipe,SE,REGIÃO NORDESTE,0.00830276,0.00651603,0.00037674,0,0,0.01371933,0,0.02891487,1.13207074775705,0.0344759966230085
1159,1980,2804300,Muribeca,SE,REGIÃO NORDESTE,0.00376528,0.00446381,0.00029244,0,0,0.00390487,4.23e-06,0.01243063,0.394440328300151,0.00679717557680795
1160,1980,2804409,Neópolis,SE,REGIÃO NORDESTE,0.01354144,0.01085248,0.01589726,0.00017659,0,0.00350465,0.25018494,0.29415736,0.924986300656573,0.0241810845999163
1161,1980,2804458,Nossa Senhora Aparecida,SE,REGIÃO NORDESTE,0.0025368,0.00905037,8.115e-05,0,0,0.01869144,0,0.03035975,0.84403441331699,0.0284590443170206
1162,1980,2804508,Nossa Senhora da Glória,SE,REGIÃO NORDESTE,0.02138595,0.01423225,0.00213163,0,0,0.02958416,0.00011656,0.06745056,1.53714936481097,0.0613331079312381
1163,1980,2804607,Nossa Senhora das Dores,SE,REGIÃO NORDESTE,0.01095677,0.01196067,0.00277631,1.212e-05,0,0.0275127,0.00964015,0.06285872,1.13401193839257,0.0395909540151752
1164,1980,2804706,Nossa Senhora de Lourdes,SE,REGIÃO NORDESTE,0.00333391,0.00355102,8.115e-05,0,0,0.00710876,0,0.01407483,0.399109436232023,0.00661618333886015
1165,1980,2804805,Nossa Senhora do Socorro,SE,REGIÃO NORDESTE,0.00445247,0.01383136,0.00157144,0.00019279,0,0.00575269,0.00014629,0.02594704,0.756970715734067,0.0129769065872195
1166,1980,2804904,Pacatuba,SE,REGIÃO NORDESTE,0.00208859,0.0099586,0.00022579,1.9e-06,0,0.0063528,0.01351242,0.03214011,0.865189563718477,0.0338635749816198
1167,1980,2805000,Pedra Mole,SE,REGIÃO NORDESTE,0.00091636,0.00147934,0,0,0,0.00489825,0,0.00729394,0.484058597966936,0.00656225816639188
1168,1980,2805109,Pedrinhas,SE,REGIÃO NORDESTE,0.00331124,0.00361029,0.00081449,0,0,0.00150792,7.571e-05,0.00931965,0.326103381017356,0.00327136628565726
1169,1980,2805208,Pinhão,SE,REGIÃO NORDESTE,0.00299874,0.00305804,8.115e-05,0,0,0.00882114,3.54e-06,0.01496262,0.522478116675857,0.0124712155422531
1170,1980,2805307,Pirambu,SE,REGIÃO NORDESTE,0.00278096,0.00202696,9.157e-05,0,0,0.0017855,4.02e-06,0.00668901,0.631236342536141,0.0164527890647159
1171,1980,2805406,Poço Redondo,SE,REGIÃO NORDESTE,0.00496669,0.01705257,0.00116338,1.212e-05,0,0.01597849,6.59e-06,0.03917983,1.35897878107926,0.100262687620953
1172,1980,2805505,Poço Verde,SE,REGIÃO NORDESTE,0.00622286,0.01240519,0.0010248,0,0,0.01984117,0.00257894,0.04207296,0.862738137175115,0.0314038335060279
1173,1980,2805604,Porto da Folha,SE,REGIÃO NORDESTE,0.01613879,0.01920708,0.00211689,0,0,0.02498967,0.09933808,0.16179051,1.6813813536034,0.0731834038591362
1174,1980,2805703,Propriá,SE,REGIÃO NORDESTE,0.04928401,0.00271205,0.00736924,0,0,0.00362704,0.22322165,0.28621399,0.504438900705952,0.00789034669013527
1175,1980,2805802,Riachão do Dantas,SE,REGIÃO NORDESTE,0.00433622,0.01751394,0.00055466,0,0,0.02543932,8.791e-05,0.04793204,1.21547502899625,0.0436728352032658
1176,1980,2805901,Riachuelo,SE,REGIÃO NORDESTE,0.01041556,0.00213983,0.00262021,0,0,0.00521645,0.02913551,0.04952756,0.454796911532335,0.00647958453628423
1177,1980,2806008,Ribeirópolis,SE,REGIÃO NORDESTE,0.01014215,0.00861921,0.0014044,0,0,0.01213225,0.00085634,0.03315436,0.657745564440652,0.0216923277619384
1178,1980,2806107,Rosário do Catete,SE,REGIÃO NORDESTE,0.00827099,0.00114906,7.148e-05,0.00056298,0,0.00362606,0.0005148,0.01419537,0.5065608908819,0.00854379521386086
1179,1980,2806206,Salgado,SE,REGIÃO NORDESTE,0.00429715,0.01151273,0.00336063,0,0,0.00512463,0.00601828,0.03031342,0.640533177663293,0.0209683269338752
1180,1980,2806305,Santa Luzia do Itanhy,SE,REGIÃO NORDESTE,0.00206534,0.0076093,9.191e-05,0,0,0.007567,0,0.01733356,0.860783528162221,0.0278472757926202
1181,1980,2806503,Santa Rosa de Lima,SE,REGIÃO NORDESTE,0.0041623,0.00173037,0,0,0,0.00353831,0.00660028,0.01603126,0.338331763788833,0.0055242987592794
1182,1980,2806602,Santo Amaro das Brotas,SE,REGIÃO NORDESTE,0.01310046,0.00298235,0.00100356,0.00017691,0,0.0029125,0,0.02017577,0.794211022718202,0.0195978578401116
1183,1980,2806701,São Cristóvão,SE,REGIÃO NORDESTE,0.02773496,0.01424388,0.00429172,1.528e-05,0,0.00751346,0.00492831,0.05872761,0.886303496837263,0.0355625202469065
1184,1980,2806800,São Domingos,SE,REGIÃO NORDESTE,0.00291001,0.00554622,0.00026277,1.212e-05,0,0.00271292,0,0.01144403,0.528960362356453,0.00836854280962634
1185,1980,2806909,São Francisco,SE,REGIÃO NORDESTE,0.00289628,0.00065138,8.115e-05,0,0,0.00525111,0.0007682,0.00964812,0.378339787995897,0.00704152911105907
1186,1980,2807006,São Miguel do Aleixo,SE,REGIÃO NORDESTE,0.00178132,0.00257526,1.183e-05,0,0,0.00830343,0,0.01267184,0.736002709380501,0.0117369465441909
1187,1980,2807105,Simão Dias,SE,REGIÃO NORDESTE,0.01802801,0.02157497,0.00542227,2.11e-06,0,0.03324236,0,0.07826972,1.10210598856603,0.0461616443758533
1188,1980,2807204,Siriri,SE,REGIÃO NORDESTE,0.00385344,0.00436774,0.00082959,0,0,0.00655397,0.01275598,0.02836072,0.577766698773768,0.013789417847813
1189,1980,2807303,Telha,SE,REGIÃO NORDESTE,0.00221535,0.00112146,0,0,0,0.00360541,0.0803699,0.08731212,0.321149138343234,0.0046439523528153
1190,1980,2807402,Tobias Barreto,SE,REGIÃO NORDESTE,0.01935373,0.0208132,0.0021268,0,0,0.04496987,0.00122615,0.08848976,1.82702779675376,0.0920465002696273
1191,1980,2807501,Tomar do Geru,SE,REGIÃO NORDESTE,0.00312616,0.01003921,0.00257508,0,0,0.01561824,6.82e-05,0.03142688,0.903432464988831,0.0280240114701155
1192,1980,2807600,Umbaúba,SE,REGIÃO NORDESTE,0.0077432,0.00595619,0.00072379,0,0,0.00485867,0.00065262,0.01993447,0.469782558343506,0.0102268759465475
1193,1980,2900108,Abaíra,BA,REGIÃO NORDESTE,0.00442353,0.00775207,0.00010123,7e-07,0,0.00514253,0.16314961,0.18056968,1.35680440185777,0.048090495220056
1194,1980,2900207,Abaré,BA,REGIÃO NORDESTE,0.00211704,0.00853419,0.00017015,0,0,0.01796598,1.63077063,1.65955798,1.71724105939707,0.138812960998524
1195,1980,2900306,Acajutiba,BA,REGIÃO NORDESTE,0.0075298,0.0056197,0.0005547,0.00012856,0,0.00590766,0,0.01974041,0.810869173058989,0.022151470751753
1196,1980,2900405,Água Fria,BA,REGIÃO NORDESTE,0.00232705,0.01293586,0.00046538,0,0,0.01174179,3.05e-06,0.02747313,0.966724786402726,0.0586883316603108
1197,1980,2900504,Érico Cardoso,BA,REGIÃO NORDESTE,0.00147524,0.00557911,0,0,0,0.0042117,0.20445822,0.21572428,1.2801128400756,0.0586051071032103
1198,1980,2900603,Aiquara,BA,REGIÃO NORDESTE,0.00218713,0.00652742,0,0,0,0.00642503,0,0.01513957,0.677812355820073,0.0164547737356137
1199,1980,2900702,Alagoinhas,BA,REGIÃO NORDESTE,0.25339544,0.02599544,0.01471937,0.00448793,0,0.01458714,0.00375326,0.31693858,1.71065433309186,0.0957429760909937
1200,1980,2900801,Alcobaça,BA,REGIÃO NORDESTE,0.00603222,0.04099819,0.00800213,0.00434825,0,0.04372488,0.07502466,0.17813033,2.69910052966604,0.226242538951802
1201,1980,2900900,Almadina,BA,REGIÃO NORDESTE,0.00592205,0.00502421,0.00058076,0,0,0.0146888,0.00887676,0.03509257,0.604942575137669,0.0206406384377391
1202,1980,2901007,Amargosa,BA,REGIÃO NORDESTE,0.01394695,0.01549641,0.0028251,0,0,0.02344735,0.00201764,0.05773345,1.10721061461145,0.0364396891851867
1203,1980,2901106,Amélia Rodrigues,BA,REGIÃO NORDESTE,0.01514833,0.00762413,0.03949251,0,0,0.00441973,0.00039852,0.06708322,0.62059181925475,0.0126703550525688
1204,1980,2901205,Anagé,BA,REGIÃO NORDESTE,0.00333545,0.03338559,0,0,0,0.01887522,0.00020517,0.05580143,2.06686105959058,0.155540754666174
1205,1980,2901304,Andaraí,BA,REGIÃO NORDESTE,0.00490061,0.02058987,0.00236409,0.00012856,0,0.03537727,0.00788869,0.07124909,2.85873038238766,0.200266928796395
1206,1980,2901403,Angical,BA,REGIÃO NORDESTE,0.00254947,0.01166804,0.0001748,0,0,0.0340775,0.09968616,0.14815597,2.01837119209046,0.123732332728069
1207,1980,2901502,Anguera,BA,REGIÃO NORDESTE,0.00370864,0.00620011,7.148e-05,0,0,0.00845093,1.91e-05,0.01845027,0.594347522235981,0.0141741485128432
1208,1980,2901601,Antas,BA,REGIÃO NORDESTE,0.00411997,0.02026512,0.0031998,0,0,0.0218279,3.6e-07,0.04941315,0.951707579804995,0.0349890905890077
1209,1980,2901700,Antônio Cardoso,BA,REGIÃO NORDESTE,0.00074876,0.01254798,0,0,0,0.01465864,0,0.02795538,0.755050965951902,0.0243719985218209
